entrez,symbol,term_name,term_id,source
9894,TELO2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
10342,TFG,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
57187,THOC2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
51300,TIMMDC1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
56889,TM9SF3,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
10972,TMED10,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
10959,TMED2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
55863,TMEM126B,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
23534,TNPO3,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
4796,TONSL,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
10293,TRAIP,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
9320,TRIP12,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
9319,TRIP13,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7248,TSC1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7259,TSPYL1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
151613,TTC14,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
80185,TTI2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
10054,UBA2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7319,UBE2A,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7327,UBE2G2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7328,UBE2H,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7332,UBE2L3,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
23352,UBR4,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
23376,UFL1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
51569,UFM1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
8408,ULK1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
25972,UNC50,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
55245,UQCC1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7381,UQCRB,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
27089,UQCRQ,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7398,USP1,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7405,UVRAG,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
8409,UXT,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7428,VHL,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
55737,VPS35,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
23339,VPS39,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
27072,VPS41,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
11152,WDR45,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
84128,WDR75,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
26100,WIPI2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7475,WNT6,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
7701,ZNF142,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
23036,ZNF292,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
9406,ZRANB2,Association with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000004,CRB
60496,AASDHPPT,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
83451,ABHD11,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
28976,ACAD9,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
54936,ADPRHL2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
158,ADSL,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
191,AHCY,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
8574,AKR7A2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79796,ALG9,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
338692,ANKRD13D,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
55139,ANKZF1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1176,AP3S1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9870,AREL1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
468,ATF4,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
9776,ATG13,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
22863,ATG14,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
64422,ATG3,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9474,ATG5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10533,ATG7,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79065,ATG9A,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
478,ATP1A3,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
51606,ATP6V1H,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9334,B4GALT5,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
602,BCL3,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8678,BECN1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
672,BRCA1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
65980,BRD9,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
84529,C15orf41,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
150590,C2orf15,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79074,C2orf49,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
221545,C6orf136,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10487,CAP1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
10498,CARM1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
79872,CBLL1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
55749,CCAR1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
168455,CCDC71L,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
56853,CELF4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
60680,CELF5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9857,CEP350,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
1106,CHD2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
23155,CLCC1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
255919,CNEP1R1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
4850,CNOT4,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
57472,CNOT6,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
28958,COA3,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51287,COA4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
493753,COA5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
80347,COASY,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
27235,COQ2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51805,COQ3,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51004,COQ6,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51241,COX16,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
285521,COX18,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9377,COX5A,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1340,COX6B1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1345,COX6C,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1349,COX7B,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8904,CPNE1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1460,CSNK2B,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
1509,CTSD,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
11068,CYB561D2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
606495,CYB5RL,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1537,CYC1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10238,DCAF7,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
167227,DCP2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
28960,DCPS,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10521,DDX17,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1660,DHX9,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
1743,DLST,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
27000,DNAJC2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
1798,DPAGT1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
54920,DUS2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
1781,DYNC1I2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
9149,DYRK1B,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
64641,EBF2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
23644,EDC4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9538,EI24,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8664,EIF3D,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51386,EIF3L,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
56478,EIF4ENIF1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51234,EMC4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
56851,EMC7,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
56943,ENY2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
2068,ERCC2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
2072,ERCC4,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
55500,ETNK1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
11340,EXOSC8,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2177,FANCD2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
64319,FBRS,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
26234,FBXL5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2224,FDPS,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
221937,FOXK1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2527,FUT5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51343,FZR1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
2653,GCSH,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2671,GFER,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2673,GFPT1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
51218,GLRX5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2760,GM2A,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79158,GNPTAB,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
2926,GRSF1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
3052,HCCS,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
3066,HDAC2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
26275,HIBCH,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10363,HMG20A,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
10075,HUWE1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
3422,IDI1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51124,IER3IP1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
3560,IL2RB,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
26512,INTS6,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
10527,IPO7,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8660,IRS2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
7994,KAT6A,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
23028,KDM1A,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
84162,KIAA1109,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
24137,KIF4A,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8609,KLF7,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
55904,KMT2E,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79944,L2HGDH,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8270,LAGE3,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
10542,LAMTOR5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
23395,LARS2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
123169,LEO1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79727,LIN28A,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
84946,LTV1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
6416,MAP2K4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
7786,MAP3K12,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9448,MAP4K4,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
79109,MAPKAP1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
9261,MAPKAPK2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
23263,MCF2L,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
57192,MCOLN1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
4193,MDM2,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
4221,MEN1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
9258,MFHAS1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
4298,MLLT1,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
64223,MLST8,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
23041,MON2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
254956,MORN5,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
55257,MRGBP,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
51069,MRPL2,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
219927,MRPL21,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
51264,MRPL27,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
28957,MRPS28,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
8897,MTMR3,Negative hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000006,CRB
25821,MTO1,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
4641,MYO1C,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
80155,NAA15,Positive hit with Labile Iron (FeRhoNox Intensity) in Glutamatergic Neuron,CRB:0000005,CRB
