term_id,term_name,genes_associated_in_db,source
C0268262,Metachromatic Leukodystrophy due to Saposin B Deficiency,1,UNIPROT
C0268263,Multiple Sulfatase Deficiency Disease,1,UNIPROT
C0268271,"Gangliosidosis, Generalized GM1, Type 1 (disorder)",1,UNIPROT
C0268272,"Gangliosidosis, Generalized GM1, Type 2",1,UNIPROT
C0268273,"Gangliosidosis, Generalized GM1, Type 3",1,UNIPROT
C0268275,"Tay-Sachs Disease, AB Variant",1,UNIPROT
C0268285,"Adrenal hyperplasia, congenital, type 5",1,UNIPROT
C0268292,Congenital adrenal hyperplasia due to 11-Beta-hydroxylase deficiency,1,UNIPROT
C0268293,Corticosterone Methyl Oxidase Type I Deficiency,1,UNIPROT
C0268296,17-Hydroxysteroid Dehydrogenase Deficiency,1,UNIPROT
C0268297,Pseudovaginal Perineoscrotal Hypospadias,1,UNIPROT
C0268301,Reifenstein Syndrome,1,UNIPROT
C0268328,Porphobilinogen synthase deficiency,1,UNIPROT
C0268338,"Ehlers-Danlos Syndrome, Type IV",1,UNIPROT
C0268342,Ehlers-Danlos syndrome type 6,1,UNIPROT
C0268351,"Cutis Laxa, Autosomal Recessive, Type I",1,UNIPROT
C0268353,"Cutis laxa, x-linked",1,UNIPROT
C0268354,De Barsy syndrome,1,UNIPROT
C0268390,Muckle-Wells Syndrome,1,UNIPROT
C0268412,Infantile hypophosphatasia,1,UNIPROT
C0268413,Adult hypophosphatasia (disorder),1,UNIPROT
C0268418,Deficiency of glycerol kinase,1,UNIPROT
C0268448,Primary hypomagnesemia (disorder),1,UNIPROT
C0268450,Gitelman Syndrome,1,UNIPROT
C0268465,Phenylketonuria II,1,UNIPROT
C0268467,"Hyperphenylalaninemia, BH4-Deficient, B",1,UNIPROT
C0268468,"Dystonia, Dopa-Responsive, due to Sepiapterin Reductase Deficiency",1,UNIPROT
C0268487,Tyrosine Transaminase Deficiency Disease,1,UNIPROT
C0268490,"Tyrosinemia, Type I",1,UNIPROT
C0268495,Oculocutaneous albinism type 2,1,UNIPROT
C0268505,"Ocular albinism, type II",1,UNIPROT
C0268514,Urocanase deficiency,1,UNIPROT
C0268529,Proline dehydrogenase deficiency,1,UNIPROT
C0268532,Deficiency of prolidase,1,UNIPROT
C0268540,HHH syndrome,1,UNIPROT
C0268542,Ornithine carbamoyltransferase deficiency,1,UNIPROT
C0268543,"Hyperammonemia, type III",1,UNIPROT
C0268547,Argininosuccinic Aciduria,1,UNIPROT
C0268575,Isovaleryl-CoA dehydrogenase deficiency,1,UNIPROT
C0268581,Holocarboxylase Synthetase Deficiency,1,UNIPROT
C0268595,"Glutaric aciduria, type 1",1,UNIPROT
C0268600,3-methylcrotonyl CoA carboxylase 1 deficiency,1,UNIPROT
C0268601,HMG CoA lyase deficiency,1,UNIPROT
C0268609,Glutamate formiminotransferase deficiency,1,UNIPROT
C0268621,Hepatic methionine adenosyltransferase deficiency,1,UNIPROT
C0268623,"Tyrosinemia, Type III",1,UNIPROT
C0268626,Juvenile nephropathic cystinosis (disorder),1,UNIPROT
C0268631,succinic semialdehyde dehydrogenase deficiency,1,UNIPROT
C0268647,Lysinuric Protein Intolerance,1,UNIPROT
C0268654,Iminoglycinuria,1,UNIPROT
C0268689,"Vitamin D-dependent rickets, type 1",1,UNIPROT
C0270210,Lucey-Driscoll syndrome (disorder),1,UNIPROT
C0270724,Infantile Neuroaxonal Dystrophy,1,UNIPROT
C0270726,Alexander Disease,1,UNIPROT
C0270853,Juvenile Myoclonic Epilepsy,1,UNIPROT
C0270855,Early myoclonic encephalopathy,1,UNIPROT
C0270911,"Charcot-Marie-Tooth Disease, Type Ia (disorder)",1,UNIPROT
C0270912,"Charcot-Marie-Tooth Disease, Type Ib",1,UNIPROT
C0270913,"Charcot-Marie-Tooth disease, Type 1C",1,UNIPROT
C0270968,Limb-girdle muscular dystrophy type 2H,1,UNIPROT
C0271287,Schnyder crystalline corneal dystrophy,1,UNIPROT
C0271567,"Isolated Growth Hormone Deficiency, Type II",1,UNIPROT
C0271568,Laron Syndrome,1,UNIPROT
C0271582,Isolated lutropin deficiency (disorder),1,UNIPROT
C0271583,"ACTH Deficiency, Isolated",1,UNIPROT
C0271695,Rabson-Mendenhall Syndrome,1,UNIPROT
C0271714,"Hypoglycemia, leucine-induced",1,UNIPROT
C0271742,Glucocorticoid deficiency with achalasia,1,UNIPROT
C0271829,Pendred's syndrome,1,UNIPROT
C0271933,"Congenital dyserythropoietic anemia, type I",1,UNIPROT
C0272066,Glycogen Storage Disease XII,1,UNIPROT
C0272137,Tn Syndrome,1,UNIPROT
C0272167,Reticular dysgenesis,1,UNIPROT
C0272302,Gray Platelet Syndrome,1,UNIPROT
C0272339,Prekallikrein deficiency,1,UNIPROT
C0272375,Antithrombin III Deficiency,1,UNIPROT
C0280449,secondary acute myeloid leukemia,1,UNIPROT
C0282102,"Chondrodysplasia punctata, X-linked dominant type",1,UNIPROT
C0282160,Aplasia Cutis Congenita,1,UNIPROT
C0282492,Sneddon Syndrome,1,UNIPROT
C0282527,Infantile Refsum Disease (disorder),1,UNIPROT
C0302592,Cervix carcinoma,1,UNIPROT
C0302859,Euthyroid Goiter,1,UNIPROT
C0334041,Osteoma cutis,1,UNIPROT
C0334634,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",1,UNIPROT
C0338503,Septo-Optic Dysplasia,1,UNIPROT
C0338508,Optic Atrophy 1,1,UNIPROT
C0339278,Reis-Bucklers' corneal dystrophy,1,UNIPROT
C0339510,Vitelliform Macular Dystrophy,1,UNIPROT
C0339512,Bull's eye macular dystrophy,1,UNIPROT
C0339573,"Glaucoma, Primary Open Angle",1,UNIPROT
C0340848,"PULMONARY VENOOCCLUSIVE DISEASE 2, AUTOSOMAL RECESSIVE",1,UNIPROT
C0340968,Deficiency of pyruvate kinase,1,UNIPROT
C0341306,Microvillus inclusion disease,1,UNIPROT
C0342185,"Hyperthyroxinemia, Familial Dysalbuminemic",1,UNIPROT
C0342194,Thyroid Dyshormonogenesis 3,1,UNIPROT
C0342195,Thyroid Dyshormonogenesis 4,1,UNIPROT
C0342196,Thyroid Dyshormonogenesis 5,1,UNIPROT
C0342277,Diabetes mellitus autosomal dominant type II (disorder),1,UNIPROT
C0342278,"Diabetes Mellitus, Insulin-Resistant, with Acanthosis Nigricans",1,UNIPROT
C0342282,Multiple synostoses syndrome 1,1,UNIPROT
C0342283,Hyperproinsulinemia,1,UNIPROT
C0342287,Thiamine responsive megaloblastic anemia syndrome,1,UNIPROT
C0342288,Insulin-dependent diabetes mellitus secretory diarrhea syndrome,1,UNIPROT
C0342384,Idiopathic hypogonadotropic hypogonadism,1,UNIPROT
C0342471,3 beta-Hydroxysteroid dehydrogenase deficiency,1,UNIPROT
C0342474,Lipoid congenital adrenal hyperplasia,1,UNIPROT
C0342482,X-linked Adrenal Hypoplasia,1,UNIPROT
C0342549,Familial Testotoxicosis,1,UNIPROT
C0342637,"Hypocalciuric hypercalcemia, familial, type 1",1,UNIPROT
C0342642,Autosomal dominant hypophosphatemic rickets,1,UNIPROT
C0342646,"Vitamin D-Dependent Rickets, Type 2A",1,UNIPROT
C0342683,"ALBINISM, OCULOCUTANEOUS, TYPE III",1,UNIPROT
C0342684,"Ocular albinism, type I",1,UNIPROT
C0342705,"Folate Malabsorption, Hereditary",1,UNIPROT
C0342708,Gamma aminobutyric acid transaminase deficiency,1,UNIPROT
C0342727,"3-@METHYLGLUTACONIC ACIDURIA, TYPE I",1,UNIPROT
C0342738,Beta-Hydroxyisobutyryl CoA Deacylase Deficiency,1,UNIPROT
C0342739,Trimethylaminuria,1,UNIPROT
C0342749,GLYCOGEN STORAGE DISEASE Ic,1,UNIPROT
C0342765,D-Glyceric aciduria,1,UNIPROT
C0342770,Fumarase deficiency,1,UNIPROT
C0342783,Deficiency of butyryl-CoA dehydrogenase,1,UNIPROT
C0342788,Renal carnitine transport defect,1,UNIPROT
C0342791,Carnitine-Acylcarnitine Translocase Deficiency,1,UNIPROT
C0342792,Succinyl-CoA:3-oxoacid CoA transferase deficiency,1,UNIPROT
C0342800,Inosine Triphosphatase Deficiency,1,UNIPROT
C0342803,Dihydropyrimidinase deficiency,1,UNIPROT
C0342853,Sialuria,1,UNIPROT
C0342873,Glutaric Aciduria III,1,UNIPROT
C0342895,Fish-Eye Disease,1,UNIPROT
C0343055,Generalized pustular psoriasis,1,UNIPROT
C0344530,Congenital keratoglobus,1,UNIPROT
C0345407,"OSTEOPETROSIS, AUTOSOMAL RECESSIVE 3",1,UNIPROT
C0345408,Hereditary clubbing,1,UNIPROT
C0346010,Multiple fibrofolliculomas,1,UNIPROT
C0349653,Congenital disorder of glycosylation type 1A,1,UNIPROT
C0376524,Branchio-Oculo-Facial Syndrome,1,UNIPROT
C0391816,Tietz syndrome,1,UNIPROT
C0392475,Roberts-SC phocomelia syndrome,1,UNIPROT
C0393538,"Muscular Atrophy, Spinal, Type II",1,UNIPROT
C0393559,Troyer syndrome,1,UNIPROT
C0393576,Chorea Acanthocytosis Syndrome,1,UNIPROT
C0393584,Benign Hereditary Chorea,1,UNIPROT
C0393807,Hereditary motor and sensory neuropathy with optic atrophy (disorder),1,UNIPROT
C0393808,"Charcot-Marie-Tooth disease, X-linked, 1",1,UNIPROT
C0393814,Hereditary liability to pressure palsies,1,UNIPROT
C0393929,Familial infantile myasthenia,1,UNIPROT
C0398568,Blood group deletion syndrome,1,UNIPROT
C0398595,Myeloperoxidase Deficiency,1,UNIPROT
C0398626,Heparin cofactor II deficiency (disorder),1,UNIPROT
C0398689,"Hyper-IgM Immunodeficiency Syndrome, Type 1",1,UNIPROT
C0398691,Hyperimmunoglobulinemia D,1,UNIPROT
C0398738,Leukocyte adhesion deficiency type 1,1,UNIPROT
C0398739,"Congenital disorder of glycosylation, type 2C",1,UNIPROT
C0398746,Gluthathione synthetase deficiency,1,UNIPROT
C0398764,Complement Factor D Deficiency,1,UNIPROT
C0398777,Complement Factor H Deficiency,1,UNIPROT
C0398782,Carboxypeptidase N Deficiency,1,UNIPROT
C0399368,"Amelogenesis Imperfecta, Type IB",1,UNIPROT
C0399376,"Amelogenesis Imperfecta, Type III",1,UNIPROT
C0399378,Dentinogenesis imperfecta - Shield's type III (disorder),1,UNIPROT
C0399380,"Dentin dyspalsia, Shields type 2",1,UNIPROT
C0403399,Finnish congenital nephrotic syndrome,1,UNIPROT
C0403554,"Renal Tubular Acidosis, Distal, with Progressive Nerve Deafness",1,UNIPROT
C0403720,X-linked recessive nephrolithiasis with renal failure,1,UNIPROT
C0403814,Congenital bilateral aplasia of vas deferens,1,UNIPROT
C0406468,Loose Anagen Hair Syndrome,1,UNIPROT
C0406557,Poikiloderma of Kindler,1,UNIPROT
C0406586,Wiedemann-Rautenstrauch syndrome,1,UNIPROT
C0406612,Encephalocraniocutaneous lipomatosis,1,UNIPROT
C0406709,Hay-Wells syndrome,1,UNIPROT
C0406733,Curly hair-ankyloblepharon-nail dysplasia syndrome,1,UNIPROT
C0406775,Symmetrical dyschromatosis of extremities,1,UNIPROT
C0406811,Reticulate acropigmentation of Kitamura,1,UNIPROT
C0409818,"Chronic Infantile Neurological, Cutaneous, and Articular Syndrome",1,UNIPROT
C0410173,Severe autosomal recessive muscular dystrophy of childhood - North African type (disorder),1,UNIPROT
C0410174,Fukuyama Type Congenital Muscular Dystrophy,1,UNIPROT
C0410180,Eichsfeld type congenital muscular dystrophy,1,UNIPROT
C0410190,Autosomal Dominant Emery-Dreifuss Muscular Dystrophy (disorder),1,UNIPROT
C0410203,X-linked centronuclear myopathy,1,UNIPROT
C0410204,"Myopathy, Centronuclear, Autosomal Recessive",1,UNIPROT
C0410529,Hypochondroplasia (disorder),1,UNIPROT
C0410538,Pseudoachondroplasia,1,UNIPROT
C0431375,Classical Lissencephaly,1,UNIPROT
C0431401,Gillespie syndrome,1,UNIPROT
C0431693,Renal cysts and diabetes syndrome,1,UNIPROT
C0432122,Interfrontal craniofaciosynostosis,1,UNIPROT
C0432201,Boomerang dysplasia,1,UNIPROT
C0432214,Namaqualand hip dysplasia,1,UNIPROT
C0432215,Progressive pseudorheumatoid dysplasia,1,UNIPROT
C0432217,Wolcott-Rallison syndrome,1,UNIPROT
C0432219,Opsismodysplasia,1,UNIPROT
C0432221,"Spondylometaphyseal dysplasia, 'corner fracture' type",1,UNIPROT
C0432225,Metaphyseal chondrodysplasia Spahr type,1,UNIPROT
C0432227,Brachyolmia Type 3,1,UNIPROT
C0432230,Langer Mesomelic Dysplasia Syndrome,1,UNIPROT
C0432233,Trichorhinophalangeal dysplasia type I,1,UNIPROT
C0432235,CRANIOECTODERMAL DYSPLASIA 1,1,UNIPROT
C0432243,Spondyloepimetaphyseal Dysplasia With Joint Laxity,1,UNIPROT
C0432252,Osteoporosis with pseudoglioma,1,UNIPROT
C0432269,Lenz Majewski hyperostotic dwarfism,1,UNIPROT
C0432273,Worth disease,1,UNIPROT
C0432283,Osteoglophonic dwarfism,1,UNIPROT
C0432289,Winchester syndrome (disorder),1,UNIPROT
C0432291,Mandibuloacral dysostosis,1,UNIPROT
C0432306,Ichthyosis Bullosa of Siemens,1,UNIPROT
C0432316,Epidermolysis bullosa simplex with mottled pigmentation,1,UNIPROT
C0432317,"Epidermolysis bullosa simplex, Ogna type",1,UNIPROT
C0432321,"Epidermolysis bullosa, pretibial",1,UNIPROT
C0432322,"Dominant dystrophic epidermolysis bullosa, albopapular type (disorder)",1,UNIPROT
C0457013,Weyers acrofacial dysostosis,1,UNIPROT
C0473219,Renal hypouricemia,1,UNIPROT
C0520739,Hereditary pyropoikilocytosis,1,UNIPROT
C0521723,"Corneal dystrophy, epithelial basement membrane",1,UNIPROT
C0521802,Congenital atransferrinemia,1,UNIPROT
C0524582,Mulibrey Nanism,1,UNIPROT
C0543514,Glycogen Storage Disease IXB,1,UNIPROT
C0543541,HYPERGLYCINURIA (disorder),1,UNIPROT
C0543669,"Neutrophilia, Hereditary",1,UNIPROT
C0546837,Malignant neoplasm of esophagus,1,UNIPROT
C0549463,X-Linked Lymphoproliferative Disorder,1,UNIPROT
C0574080,Guanidinoacetate methyltransferase deficiency,1,UNIPROT
C0574083,3-Methylglutaconic aciduria type 2,1,UNIPROT
C0587248,Costello syndrome (disorder),1,UNIPROT
C0598226,Harlequin type ichthyosis,1,UNIPROT
C0599973,Waardenburg Anophthalmia Syndrome,1,UNIPROT
C0685889,Splenic Hypoplasia,1,UNIPROT
C0687720,Central Diabetes Insipidus,1,UNIPROT
C0700635,Strudwick syndrome,1,UNIPROT
C0733682,"Hypophosphatemic Rickets, X-Linked Dominant",1,UNIPROT
C0746787,Cancer of Neck,1,UNIPROT
C0748397,Reynolds syndrome,1,UNIPROT
C0750927,"Apraxia, Developmental Verbal",1,UNIPROT
C0751038,"Cockayne Syndrome, Type II",1,UNIPROT
C0751039,"Cockayne Syndrome, Type I",1,UNIPROT
C0751083,"Duane Retraction Syndrome, Type 2",1,UNIPROT
C0751161,UDPglucose 4-epimerase deficiency disease,1,UNIPROT
C0751202,Cystathionine beta-Synthase Deficiency Disease,1,UNIPROT
C0751335,Scapuloperoneal Form of Spinal Muscular Atrophy,1,UNIPROT
C0751360,Becker Generalized Myotonia,1,UNIPROT
C0751383,Juvenile Neuronal Ceroid Lipofuscinosis,1,UNIPROT
C0751434,Classical phenylketonuria,1,UNIPROT
C0751674,Lymphangioleiomyomatosis,1,UNIPROT
C0751779,Action Myoclonus-Renal Failure Syndrome,1,UNIPROT
C0751785,Unverricht-Lundborg Syndrome,1,UNIPROT
C0751951,Central Core Myopathy (disorder),1,UNIPROT
C0752123,Spinocerebellar Ataxia Type 5,1,UNIPROT
C0752124,Spinocerebellar Ataxia Type 6 (disorder),1,UNIPROT
C0752347,Lewy Body Disease,1,UNIPROT
C0795833,KLEEFSTRA SYNDROME 1,1,UNIPROT
C0795889,Allan-Herndon-Dudley syndrome (AHDS),1,UNIPROT
C0795910,COWCHOCK SYNDROME,1,UNIPROT
C0795915,Winter Shortland Temple syndrome,1,UNIPROT
C0795934,Digitorenocerebral Syndrome,1,UNIPROT
C0795953,MASA SYNDROME (disorder),1,UNIPROT
C0795956,Chylomicron retention disease,1,UNIPROT
C0795996,"STRIATONIGRAL DEGENERATION, INFANTILE (disorder)",1,UNIPROT
C0796003,Juberg-Marsidi syndrome,1,UNIPROT
C0796004,Kabuki make-up syndrome,1,UNIPROT
C0796022,Lujan Fryns syndrome,1,UNIPROT
C0796028,"ATAXIA, FATAL X-LINKED, WITH DEAFNESS AND LOSS OF VISION",1,UNIPROT
C0796031,Malouf syndrome,1,UNIPROT
C0796032,Malpuech facial clefting syndrome,1,UNIPROT
C0796033,MARDEN-WALKER SYNDROME,1,UNIPROT
C0796037,Martsolf syndrome,1,UNIPROT
C0796070,"MICROPHTHALMIA, SYNDROMIC 7",1,UNIPROT
C0796074,MOHR-TRANEBJAERG SYNDROME,1,UNIPROT
C0796081,Myhre syndrome,1,UNIPROT
C0796093,Odontoonychodermal dysplasia,1,UNIPROT
C0796095,Opitz trigonocephaly syndrome,1,UNIPROT
C0796113,"Nephroblastomatosis, fetal ascites, macrosomia and Wilms tumor",1,UNIPROT
C0796121,Primrose syndrome,1,UNIPROT
C0796124,Proud Syndrome,1,UNIPROT
C0796126,AICARDI-GOUTIERES SYNDROME 1,1,UNIPROT
C0796135,Renpenning syndrome 1,1,UNIPROT
C0796147,Acrocallosal Syndrome,1,UNIPROT
C0796154,"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1",1,UNIPROT
C0796160,"MENTAL RETARDATION, X-LINKED, SNYDER-ROBINSON TYPE",1,UNIPROT
C0796176,STUVE-WIEDEMANN SYNDROME,1,UNIPROT
C0796179,Teebi syndrome,1,UNIPROT
C0796195,Waisman syndrome,1,UNIPROT
C0796200,Wieacker-Wolff syndrome,1,UNIPROT
C0796205,"SPINOCEREBELLAR ATAXIA, X-LINKED 1",1,UNIPROT
C0796208,"MENTAL RETARDATION, X-LINKED 3",1,UNIPROT
C0796218,"MENTAL RETARDATION, X-LINKED 12",1,UNIPROT
C0796221,"MENTAL RETARDATION, X-LINKED 15",1,UNIPROT
C0796225,"Mental Retardation, X-Linked 19",1,UNIPROT
C0796237,"Mental Retardation, X-Linked 30",1,UNIPROT
C0796244,"MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED (disorder)",1,UNIPROT
C0796274,Brown-Vialetto-Van Laere Syndrome 1,1,UNIPROT
C0796279,Carnevale syndrome,1,UNIPROT
C0812437,Oculo-dento-digital syndrome,1,UNIPROT
C0856830,Calcium pyrophosphate arthropathy,1,UNIPROT
C0877024,Schimke immunoosseous dysplasia,1,UNIPROT
C0878676,6-pyruvoyl-tetrahydropterin synthase deficiency,1,UNIPROT
C0878677,Glycogen Storage Disease Type IIb,1,UNIPROT
C0878683,Pituitary Dwarfism Type 3,1,UNIPROT
C0878684,SHORT syndrome,1,UNIPROT
C0917713,Becker Muscular Dystrophy,1,UNIPROT
C0917800,"Epilepsy, Myoclonic, Infantile",1,UNIPROT
C0948368,Kaufman-McKusick syndrome,1,UNIPROT
C0949506,Porokeratosis of Mibelli,1,UNIPROT
C0949595,"Gonadal Dysgenesis, 46,XX",1,UNIPROT
C0950121,Denys-Drash Syndrome,1,UNIPROT
C0950122,Frasier Syndrome,1,UNIPROT
C1096902,Infantile Sialic Acid Storage Disease,1,UNIPROT
C1096903,"Sialic Acid Storage Disease, Finnish Type (disorder)",1,UNIPROT
C1136033,Cutaneous Mastocytosis,1,UNIPROT
C1148551,X-Linked Dyskeratosis Congenita,1,UNIPROT
C1263858,"Muscular dystrophy congenital, merosin negative",1,UNIPROT
C1264039,"von Willebrand Disease, Type 1",1,UNIPROT
C1264040,"von Willebrand Disease, Type 2",1,UNIPROT
C1264041,"von Willebrand Disease, Type 3",1,UNIPROT
C1266144,Pleuropulmonary blastoma,1,UNIPROT
C1268935,Congenital Thrombotic Thrombocytopenic Purpura,1,UNIPROT
C1275081,Cardio-facio-cutaneous syndrome,1,UNIPROT
C1275114,Epidermolysis Bullosa Pruriginosa,1,UNIPROT
C1275122,Familial multiple trichoepitheliomata,1,UNIPROT
C1275126,TNF receptor-associated periodic fever syndrome (TRAPS),1,UNIPROT
C1275685,Avellino corneal dystrophy,1,UNIPROT
C1276035,Pena-Shokeir syndrome type I,1,UNIPROT
C1280798,"Von Willebrand disease, platelet type",1,UNIPROT
C1283400,Butyrylcholinesterase deficiency,1,UNIPROT
C1283620,"Sucrase-isomaltase deficiency, congenital",1,UNIPROT
C1291230,3-Hydroxyacyl-CoA Dehydrogenase Deficiency,1,UNIPROT
C1291299,Deficiency of iodide peroxidase (disorder),1,UNIPROT
C1291463,Deficiency of phosphoserine phosphatase,1,UNIPROT
C1291490,Hyaluronidase Deficiency,1,UNIPROT
C1291512,Beta-Ureidopropionase Deficiency,1,UNIPROT
C1291564,Deficiency of aromatic-L-amino-acid decarboxylase,1,UNIPROT
C1291607,Deficiency of maleylacetoacetate isomerase,1,UNIPROT
C1291609,Ribose 5-Phosphate Isomerase Deficiency,1,UNIPROT
C1291620,Deficiency of bisphosphoglycerate mutase,1,UNIPROT
C1300257,"Thanatophoric dysplasia, type 2",1,UNIPROT
C1300285,SAUL-WILSON SYNDROME,1,UNIPROT
C1303073,Nicolaides Baraitser syndrome,1,UNIPROT
C1306589,"Congenital dyserythropoietic anemia, type II",1,UNIPROT
C1313961,Trichorrhexis nodosa syndrome,1,UNIPROT
C1319466,Barber Say syndrome,1,UNIPROT
C1321551,Shprintzen-Goldberg syndrome,1,UNIPROT
C1327915,Congenital amegakaryocytic thrombocytopenia,1,UNIPROT
C1327916,REVESZ SYNDROME (disorder),1,UNIPROT
C1327919,Myelocerebellar Disorder,1,UNIPROT
C1328349,Neuropathy ataxia and retinis pigmentosa,1,UNIPROT
C1333991,Hereditary Non-Polyposis Colon Cancer Type 2,1,UNIPROT
C1334807,Mucinous carcinoma of breast,1,UNIPROT
C1336076,Sporadic Breast Carcinoma,1,UNIPROT
C1336839,Type 1 Papillary Renal Cell Carcinoma,1,UNIPROT
C1394891,Intrinsic Factor Deficiency,1,UNIPROT
C1395852,Polydactyly preaxial type 1,1,UNIPROT
C1414017,"DEAFNESS, AUTOSOMAL RECESSIVE 25",1,UNIPROT
C1414216,"Dystonia 6, torsion (disorder)",1,UNIPROT
C1415817,"HETEROTAXY, VISCERAL, 2, AUTOSOMAL",1,UNIPROT
C1449563,"Cardiomyopathy, Familial Idiopathic",1,UNIPROT
C1449842,"Pseudohypoaldosteronism, Type I, Autosomal Dominant",1,UNIPROT
C1510460,Orofaciodigital Syndrome I,1,UNIPROT
C1512419,Hereditary Melanoma,1,UNIPROT
C1518693,Clear cell adenocarcinoma of ovary,1,UNIPROT
C1527338,"Hereditary Cerebral Amyloid Angiopathy, Icelandic Type",1,UNIPROT
C1527349,Ductal Breast Carcinoma,1,UNIPROT
C1531773,Currarino triad,1,UNIPROT
C1536500,Deficiency of acetyl-CoA acetyltransferase,1,UNIPROT
C1562113,Fleck corneal dystrophy,1,UNIPROT
C1562894,Thiel-Behnke corneal dystrophy,1,UNIPROT
C1563705,"Nephrogenic Diabetes Insipidus, Type I",1,UNIPROT
C1563706,"Nephrogenic Diabetes Insipidus, Type II",1,UNIPROT
C1563715,Andersen Syndrome,1,UNIPROT
C1563719,Kallmann Syndrome 1,1,UNIPROT
C1563720,Kallmann Syndrome 2 (disorder),1,UNIPROT
C1568247,"Usher Syndrome, Type I",1,UNIPROT
C1568248,"Usher Syndrome, Type III",1,UNIPROT
C1578917,Islet cell adenomatosis,1,UNIPROT
C1619700,RENAL ADYSPLASIA,1,UNIPROT
C1622345,Meretoja syndrome,1,UNIPROT
C1623209,Okihiro Syndrome,1,UNIPROT
C1631597,"VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)",1,UNIPROT
C1636149,"Macular dystrophy, corneal type 1",1,UNIPROT
C1641846,Groenouw corneal dystrophy type I (disorder),1,UNIPROT
C1690006,Lattice corneal dystrophy Type I,1,UNIPROT
C1704417,Hyperlipoproteinemia Type IIb,1,UNIPROT
C1704423,Milroy Disease,1,UNIPROT
C1704429,"Hypoalphalipoproteinemia, Familial",1,UNIPROT
C1704981,Hyperparathyroidism-Jaw Tumor Syndrome,1,UNIPROT
C1706595,"Pachyonychia Congenita, Jadassohn Lewandowsky Type",1,UNIPROT
C1708349,Hereditary Diffuse Gastric Cancer,1,UNIPROT
C1708350,Hereditary Leiomyomatosis and Renal Cell Cancer,1,UNIPROT
C1708371,Histiocytoid Cardiomyopathy,1,UNIPROT
C1719788,Episodic ataxia type 1,1,UNIPROT
C1720416,Episodic ataxia type 2 (disorder),1,UNIPROT
C1720779,Apolipoprotein C-II Deficiency (disorder),1,UNIPROT
C1720860,"Familial Partial Lipodystrophy, Type 2",1,UNIPROT
C1720861,"Familial Partial Lipodystrophy, Type 3",1,UNIPROT
C1720862,Congenital Generalized Lipodystrophy Type 1,1,UNIPROT
C1720863,Congenital Generalized Lipodystrophy Type 2,1,UNIPROT
C1720956,"Hyper-IgM Immunodeficiency Syndrome, Type 2",1,UNIPROT
C1720957,"Hyper-IgM Immunodeficiency Syndrome, Type 3",1,UNIPROT
C1720958,"Hyper-IgM Immunodeficiency Syndrome, Type 5",1,UNIPROT
C1721006,"Keratoderma, Palmoplantar, Epidermolytic",1,UNIPROT
C1721007,"Pachyonychia Congenita, Type 2 (disorder)",1,UNIPROT
C1744559,Congenital ectodermal dysplasia of face,1,UNIPROT
C1785148,RAPP-HODGKIN SYNDROME,1,UNIPROT
C1800706,Idiopathic Pulmonary Fibrosis,1,UNIPROT
C1801950,"Opitz-G syndrome, type 2",1,UNIPROT
C1802395,Congenital muscular hypertrophy-cerebral syndrome,1,UNIPROT
C1824925,"DEAFNESS, AUTOSOMAL RECESSIVE 70",1,UNIPROT
C1829703,Carnitine palmitoyl transferase 1A deficiency,1,UNIPROT
C1832099,Wilms tumor and radial bilateral aplasia,1,UNIPROT
C1832162,"HYPOTRICHOSIS, CONGENITAL, WITH JUVENILE MACULAR DYSTROPHY",1,UNIPROT
C1832167,"Ectopia Lentis, Spontaneous Filtering Blebs, and Craniofacial Dysmorphism",1,UNIPROT
C1832174,DOYNE HONEYCOMB RETINAL DYSTROPHY,1,UNIPROT
C1832187,"Deafness, Autosomal Dominant 12",1,UNIPROT
C1832243,"CARDIOMYOPATHY, DILATED, 1D (disorder)",1,UNIPROT
C1832244,"CARDIOMYOPATHY, DILATED, 1C (disorder)",1,UNIPROT
C1832274,"Charcot-Marie-Tooth disease, Type 2D",1,UNIPROT
C1832370,"MYOPATHY, MYOFIBRILLAR, DESMIN-RELATED",1,UNIPROT
C1832378,Retinitis Pigmentosa 18,1,UNIPROT
C1832386,"Diabetes Mellitus, Transient Neonatal, 1",1,UNIPROT
C1832388,"Platelet Disorder, Familial, with Associated Myeloid Malignancy",1,UNIPROT
C1832394,"Deafness, Autosomal Recessive 12",1,UNIPROT
C1832399,"Charcot-Marie-Tooth disease, Type 4B1",1,UNIPROT
C1832425,"Deafness, Autosomal Dominant 9",1,UNIPROT
C1832466,CAPOS syndrome,1,UNIPROT
C1832475,"Deafness, Autosomal Dominant 11",1,UNIPROT
C1832476,"Deafness, Autosomal Dominant 10",1,UNIPROT
C1832525,Limb-girdle muscular dystrophy type 2F,1,UNIPROT
C1832550,"Lamellar ichthyosis, type 2",1,UNIPROT
C1832560,RIPPLING MUSCLE DISEASE 2 (disorder),1,UNIPROT
C1832585,"CEREBELLAR ATAXIA, CAYMAN TYPE",1,UNIPROT
