term_id,term_name,genes_associated_in_db,source
C1863924,Megalanecephaly Polymicrogyria-Polydactyly Hydrocephalus Syndrome,3,ORPHANET
C1864498,"RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE",3,ORPHANET
C1865295,Auriculo-condylar syndrome,3,ORPHANET
C1865951,"Ectodermal Dysplasia, Pure Hair-Nail Type",3,ORPHANET
C1866495,"Bartter syndrome, antenatal type 1",3,ORPHANET
C1868081,Juvenile Polyposis Coli,3,ORPHANET
C1876187,"TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL",3,ORPHANET
C1879321,Acute Myeloid Leukemia (AML-M2),3,ORPHANET
C1956097,Wolf-Hirschhorn Syndrome,3,ORPHANET
C1969093,"Osteopetrosis, Autosomal Recessive 6",3,ORPHANET
C2363129,Benign Rolandic Epilepsy,3,ORPHANET
C2584774,Congenital hypofibrinogenemia,3,ORPHANET
C2609071,Olmsted syndrome,3,ORPHANET
C2676243,"Leukodystrophy, Hypomyelinating, with Hypodontia and Hypogonadotropic Hypogonadism",3,ORPHANET
C2678480,"Chromosome 22q11.2 Deletion Syndrome, Distal",3,ORPHANET
C2748895,Ovotesticular Disorders of Sex Development,3,ORPHANET
C2751938,"Cerebral Palsy, Spastic Quadriplegic, 1",3,ORPHANET
C2931035,"Pulmonary alveolar proteinosis, congenital",3,ORPHANET
C2931277,Pena Shokeir syndrome Type 2,3,ORPHANET
C2931735,Epidermolytic palmoplantar keratoderma Vorner type,3,ORPHANET
C2931760,"Acrocallosal syndrome, Schinzel type",3,ORPHANET
C2931803,Deletion 11p13,3,ORPHANET
C3502492,"Microcephaly with Chorioretinopathy, Autosomal Recessive",3,ORPHANET
C3665425,Hemoglobin M Disease,3,ORPHANET
C3710589,Cap Myopathy,3,ORPHANET
C3714524,Fibromyxosarcoma,3,ORPHANET
C3714976,ACTIVATED PI3K-DELTA SYNDROME,3,ORPHANET
C3854181,Nevus sebaceous,3,ORPHANET
C3896578,Familial Colorectal Cancer Type X,3,ORPHANET
C4014291,OOCYTE MATURATION DEFECT 1,3,ORPHANET
C4274324,Genetic recurrent myoglobinuria,3,ORPHANET
C4303761,Familial thrombocytosis,3,ORPHANET
C4303860,Craniofacial ulnar renal syndrome,3,ORPHANET
C4304725,Leber plus disease,3,ORPHANET
C4479387,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IIC",3,ORPHANET
C4479409,"CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IID",3,ORPHANET
C4510873,Atypical juvenile parkinsonism,3,ORPHANET
C4511237,Butterfly-shaped pigmentary macular dystrophy,3,ORPHANET
C4518333,Clear cell papillary renal cell carcinoma,3,ORPHANET
C4540205,OOCYTE MATURATION DEFECT 3,3,ORPHANET
C4551961,Familial Isolated Hyperparathyroidism,3,ORPHANET
C4692564,"TUMORAL CALCINOSIS, HYPERPHOSPHATEMIC, FAMILIAL, 1",3,ORPHANET
C4706552,Familial vesicoureteral reflux,3,ORPHANET
C4707237,Striate palmoplantar keratoderma,3,ORPHANET
C0001206,Acromegaly,2,ORPHANET
C0002312,alpha-Thalassemia,2,ORPHANET
C0002902,Anencephaly,2,ORPHANET
C0005689,Bladder Exstrophy,2,ORPHANET
C0010276,Craniopharyngioma,2,ORPHANET
C0010314,Cri-du-Chat Syndrome,2,ORPHANET
C0010481,Cushing Syndrome,2,ORPHANET
C0013264,"Muscular Dystrophy, Duchenne",2,ORPHANET
C0013581,Ectopia Lentis,2,ORPHANET
C0014474,Ependymoma,2,ORPHANET
C0015530,Hereditary Factor XIII Deficiency,2,ORPHANET
C0016057,Fibrosarcoma,2,ORPHANET
C0017922,Glycogen Storage Disease Type III,2,ORPHANET
C0018922,hemangiopericytoma,2,ORPHANET
C0019154,Hepatic Vein Thrombosis,2,ORPHANET
C0019569,Hirschsprung Disease,2,ORPHANET
C0020179,Huntington Disease,2,ORPHANET
C0021847,Intestinal Pseudo-Obstruction,2,ORPHANET
C0022387,Jervell-Lange Nielsen Syndrome,2,ORPHANET
C0023003,Langer-Giedion Syndrome,2,ORPHANET
C0023437,Acute Basophilic Leukemia,2,ORPHANET
C0023480,"Leukemia, Myelomonocytic, Chronic",2,ORPHANET
C0023931,Lobstein Disease,2,ORPHANET
C0024433,Macrostomia,2,ORPHANET
C0024454,Maffucci Syndrome,2,ORPHANET
C0024814,Marinesco-Sjogren syndrome,2,ORPHANET
C0026654,Moyamoya Disease,2,ORPHANET
C0026985,Myelodysplasia,2,ORPHANET
C0026998,"Acute Myeloid Leukemia, M1",2,ORPHANET
C0028945,oligodendroglioma,2,ORPHANET
C0029411,"Osteoarthropathy, Primary Hypertrophic",2,ORPHANET
C0030246,Pustulosis of Palms and Soles,2,ORPHANET
C0030805,Bullous pemphigoid,2,ORPHANET
C0033847,Pseudoxanthoma Elasticum,2,ORPHANET
C0034091,Pulmonary Veno-Occlusive Disease (disorder),2,ORPHANET
C0034345,Pyruvate Dehydrogenase Complex Deficiency Disease,2,ORPHANET
C0035344,Retinopathy of Prematurity,2,ORPHANET
C0036202,Sarcoidosis,2,ORPHANET
C0038325,Stevens-Johnson Syndrome,2,ORPHANET
C0038505,Sturge-Weber Syndrome,2,ORPHANET
C0040015,Thrombasthenia,2,ORPHANET
C0041207,"Truncus Arteriosus, Persistent",2,ORPHANET
C0042170,Uveomeningoencephalitic Syndrome,2,ORPHANET
C0043194,Wiskott-Aldrich Syndrome,2,ORPHANET
C0043207,Wolfram Syndrome,2,ORPHANET
C0079153,"Hyperkeratosis, Epidermolytic",2,ORPHANET
C0079218,"Fibromatosis, Aggressive",2,ORPHANET
C0079474,Hallopeau-Siemens Disease,2,ORPHANET
C0080024,Piebaldism,2,ORPHANET
C0085261,Proteus Syndrome,2,ORPHANET
C0085413,"Polycystic Kidney, Autosomal Dominant",2,ORPHANET
C0149910,Intermittent joint effusion,2,ORPHANET
C0152101,Hypoplastic Left Heart Syndrome,2,ORPHANET
C0162359,Christ-Siemens-Touraine syndrome,2,ORPHANET
C0162539,IgG Deficiency disorder,2,ORPHANET
C0175691,Dubowitz syndrome,2,ORPHANET
C0175695,Sotos' syndrome,2,ORPHANET
C0175697,Van der Woude syndrome,2,ORPHANET
C0205713,Roussy-Levy Syndrome (disorder),2,ORPHANET
C0206182,Lymphomatoid Papulosis,2,ORPHANET
C0206634,"Liposarcoma, Myxoid",2,ORPHANET
C0206657,Alveolar Soft Part Sarcoma,2,ORPHANET
C0206729,Neurofibrosarcoma,2,ORPHANET
C0220659,Acrodysostosis,2,ORPHANET
C0220991,Rotor Syndrome,2,ORPHANET
C0221054,Welander Distal Myopathy,2,ORPHANET
C0221060,Mobius Syndrome,2,ORPHANET
C0221406,Pituitary-dependent Cushing's disease,2,ORPHANET
C0235833,Congenital diaphragmatic hernia,2,ORPHANET
C0238357,Hyperkalemic periodic paralysis,2,ORPHANET
C0242343,Panhypopituitarism,2,ORPHANET
C0265218,Neu-Laxova syndrome,2,ORPHANET
C0265224,Freeman-Sheldon syndrome,2,ORPHANET
C0265242,Otocephaly,2,ORPHANET
C0265260,"Chondrodysplasia, Grebe type",2,ORPHANET
C0265261,Multiple pterygium syndrome,2,ORPHANET
C0265282,Fibrochondrogenesis,2,ORPHANET
C0265287,Acromicric Dysplasia,2,ORPHANET
C0265292,Schwartz-Lelek syndrome,2,ORPHANET
C0265293,Frontometaphyseal dysplasia,2,ORPHANET
C0265312,Brachydactyly syndrome type E,2,ORPHANET
C0265336,Senter syndrome,2,ORPHANET
C0265341,Rieger syndrome,2,ORPHANET
C0265535,Trigonocephaly,2,ORPHANET
C0265581,Longitudinal deficiency of radius,2,ORPHANET
C0266122,Cleft uvula,2,ORPHANET
C0266548,Axenfeld anomaly (disorder),2,ORPHANET
C0266568,Persistent Hyperplastic Primary Vitreous,2,ORPHANET
C0266573,Congenital ptosis,2,ORPHANET
C0268080,"Hypercalcemia, Idiopathic, of Infancy",2,ORPHANET
C0268123,Muscle AMP deaminase deficiency,2,ORPHANET
C0268194,Phosphoenolpyruvate carboxykinase deficiency,2,ORPHANET
C0268285,"Adrenal hyperplasia, congenital, type 5",2,ORPHANET
C0268344,Ehlers-Danlos syndrome 6B,2,ORPHANET
C0268345,"EHLERS-DANLOS SYNDROME, ARTHROCHALASIA TYPE",2,ORPHANET
C0268347,"Ehlers-Danlos Syndrome, Type VIII",2,ORPHANET
C0268351,"Cutis Laxa, Autosomal Recessive, Type I",2,ORPHANET
C0268398,Familial lichen amyloidosis,2,ORPHANET
C0268414,Hyperphosphatasemia with bone disease,2,ORPHANET
C0268450,Gitelman Syndrome,2,ORPHANET
C0268495,Oculocutaneous albinism type 2,2,ORPHANET
C0268600,3-methylcrotonyl CoA carboxylase 1 deficiency,2,ORPHANET
C0268689,"Vitamin D-dependent rickets, type 1",2,ORPHANET
C0268742,"Membranoproliferative Glomerulonephritis, Type I",2,ORPHANET
C0268743,"Membranoproliferative Glomerulonephritis, Type II",2,ORPHANET
C0270855,Early myoclonic encephalopathy,2,ORPHANET
C0271567,"Isolated Growth Hormone Deficiency, Type II",2,ORPHANET
C0271933,"Congenital dyserythropoietic anemia, type I",2,ORPHANET
C0272087,Congenital Methemoglobinemia,2,ORPHANET
C0272302,Gray Platelet Syndrome,2,ORPHANET
C0274576,Poisoning by fluorouracil,2,ORPHANET
C0279606,Childhood Hepatocellular Carcinoma,2,ORPHANET
C0281508,Desmoplastic Small Round Cell Tumor,2,ORPHANET
C0300948,Caudal Regression Syndrome,2,ORPHANET
C0302859,Euthyroid Goiter,2,ORPHANET
C0334287,Fibrolamellar Hepatocellular Carcinoma,2,ORPHANET
C0334401,Malignant Granulosa Cell Tumor,2,ORPHANET
C0334529,"Hydatidiform Mole, Partial",2,ORPHANET
C0334590,Anaplastic Oligodendroglioma,2,ORPHANET
C0334660,Angioendotheliomatosis,2,ORPHANET
C0338078,Non-Functioning Pituitary Gland Neoplasm,2,ORPHANET
C0339277,"Corneal Dystrophy, Juvenile Epithelial of Meesmann",2,ORPHANET
C0339534,Usher syndrome type 2,2,ORPHANET
C0339537,Cone monochromatism,2,ORPHANET
C0339539,Familial Exudative Vitreoretinopathy,2,ORPHANET
C0341306,Microvillus inclusion disease,2,ORPHANET
C0341703,Adult Fanconi syndrome,2,ORPHANET
C0342573,PITUITARY DWARFISM I,2,ORPHANET
C0342643,Autosomal recessive hypophosphatemic vitamin D refractory rickets,2,ORPHANET
C0342883,Cholesteryl Ester Transfer Protein Deficiency,2,ORPHANET
C0342907,Sitosterolemia,2,ORPHANET
C0343055,Generalized pustular psoriasis,2,ORPHANET
C0343068,Familial cold urticaria,2,ORPHANET
C0344490,Sacral agenesis,2,ORPHANET
C0346421,Chronic eosinophilic leukemia,2,ORPHANET
C0392439,Acrodermatitis continua of Hallopeau,2,ORPHANET
C0392784,Dermatofibrosarcoma Protuberans,2,ORPHANET
C0393584,Benign Hereditary Chorea,2,ORPHANET
C0393778,Congenital anosmia,2,ORPHANET
C0393807,Hereditary motor and sensory neuropathy with optic atrophy (disorder),2,ORPHANET
C0398593,Specific granule deficiency,2,ORPHANET
C0403814,Congenital bilateral aplasia of vas deferens,2,ORPHANET
C0406585,Lethal tight skin contracture syndrome (disorder),2,ORPHANET
C0406612,Encephalocraniocutaneous lipomatosis,2,ORPHANET
C0406740,Kohlschutter Tonz syndrome,2,ORPHANET
C0409818,"Chronic Infantile Neurological, Cutaneous, and Articular Syndrome",2,ORPHANET
C0410005,Nodular fasciitis,2,ORPHANET
C0410180,Eichsfeld type congenital muscular dystrophy,2,ORPHANET
C0431391,Hemimegalencephaly,2,ORPHANET
C0431401,Gillespie syndrome,2,ORPHANET
C0431692,Bilateral renal hypoplasia,2,ORPHANET
C0431693,Renal cysts and diabetes syndrome,2,ORPHANET
C0432090,Cleft of hard palate,2,ORPHANET
C0432098,Cleft Soft Palate,2,ORPHANET
C0432103,Submucous cleft of hard palate,2,ORPHANET
C0432194,Schneckenbecken dysplasia,2,ORPHANET
C0432198,"Short rib-polydactyly syndrome, Beemer type",2,ORPHANET
C0432221,"Spondylometaphyseal dysplasia, 'corner fracture' type",2,ORPHANET
C0432226,Metaphyseal anadysplasia,2,ORPHANET
C0432242,Desbuquois syndrome,2,ORPHANET
C0432243,Spondyloepimetaphyseal Dysplasia With Joint Laxity,2,ORPHANET
C0432253,Bruck syndrome,2,ORPHANET
C0432254,Singleton Merten syndrome,2,ORPHANET
C0432255,Geroderma osteodysplastica,2,ORPHANET
C0432272,Van Buchem disease,2,ORPHANET
C0432284,Infantile myofibromatosis,2,ORPHANET
C0432336,"Cutis laxa, recessive, type I",2,ORPHANET
C0432347,Uncombable hair syndrome,2,ORPHANET
C0457013,Weyers acrofacial dysostosis,2,ORPHANET
C0472813,X-linked agammaglobulinemia with growth hormone deficiency,2,ORPHANET
C0473219,Renal hypouricemia,2,ORPHANET
C0473586,Michelin tire baby syndrome,2,ORPHANET
C0475813,Alpha-thalassemia/mental retardation syndrome (301040) is an allelic disorder,2,ORPHANET
C0543859,"Amyotrophic Lateral Sclerosis, Guam Form",2,ORPHANET
C0553586,Cafe-au-lait macules with pulmonary stenosis,2,ORPHANET
C0599973,Waardenburg Anophthalmia Syndrome,2,ORPHANET
C0685889,Splenic Hypoplasia,2,ORPHANET
C0751273,Infantile Globoid Cell Leukodystrophy,2,ORPHANET
C0751483,Familial Retinoblastoma,2,ORPHANET
C0751674,Lymphangioleiomyomatosis,2,ORPHANET
C0751690,Malignant Peripheral Nerve Sheath Tumor,2,ORPHANET
C0751783,Lafora Disease,2,ORPHANET
C0795905,Cantu syndrome,2,ORPHANET
C0795917,"Alpha-Thalassemia Mental Retardation Syndrome, Deletion-Type",2,ORPHANET
C0796016,"Microphthalmia, syndromic 1",2,ORPHANET
C0796037,Martsolf syndrome,2,ORPHANET
C0796137,3C syndrome,2,ORPHANET
C0796154,"SIMPSON-GOLABI-BEHMEL SYNDROME, TYPE 1",2,ORPHANET
C0796232,Bohring syndrome,2,ORPHANET
C0796250,PARTINGTON X-LINKED MENTAL RETARDATION SYNDROME,2,ORPHANET
C0796274,Brown-Vialetto-Van Laere Syndrome 1,2,ORPHANET
C0853240,Mobius II syndrome,2,ORPHANET
C0856761,Budd-Chiari Syndrome,2,ORPHANET
C0878555,Diffuse panbronchiolitis,2,ORPHANET
C0917796,"Optic Atrophy, Hereditary, Leber",2,ORPHANET
C0917800,"Epilepsy, Myoclonic, Infantile",2,ORPHANET
C0949506,Porokeratosis of Mibelli,2,ORPHANET
C1260386,Glucocorticoid-remediable aldosteronism,2,ORPHANET
C1260396,Alpha thalassemia intermedia,2,ORPHANET
C1264195,Refractory anemia with ringed sideroblasts,2,ORPHANET
C1266119,Solitary fibrous tumor,2,ORPHANET
C1275078,Acrocephalopolysyndactyly type 2,2,ORPHANET
C1291245,Cortisone reductase deficiency,2,ORPHANET
C1291560,Deficiency of glutamate decarboxylase,2,ORPHANET
C1292754,Mediastinal (Thymic) Large B-Cell Lymphoma,2,ORPHANET
C1300268,Brachydactyly syndrome type C,2,ORPHANET
C1301362,Primary Cutaneous Anaplastic Large Cell Lymphoma,2,ORPHANET
C1306122,Oguchi disease,2,ORPHANET
C1306837,Papillary Renal Cell Carcinoma,2,ORPHANET
C1306856,Megaloblastic anemia due to inborn errors of metabolism,2,ORPHANET
C1318558,Congenital melanocytic nevus,2,ORPHANET
C1321551,Shprintzen-Goldberg syndrome,2,ORPHANET
C1332965,Congenital Mesoblastic Nephroma,2,ORPHANET
C1519176,Salivary Gland Pleomorphic Adenoma,2,ORPHANET
C1531773,Currarino triad,2,ORPHANET
C1563715,Andersen Syndrome,2,ORPHANET
C1567257,Granulosa Cell Cancer,2,ORPHANET
C1568249,"Usher Syndrome, Type II",2,ORPHANET
C1704423,Milroy Disease,2,ORPHANET
C1704429,"Hypoalphalipoproteinemia, Familial",2,ORPHANET
C1707291,NUT midline carcinoma,2,ORPHANET
C1720821,"Membranoproliferative Glomerulonephritis, Type III",2,ORPHANET
C1721005,"Leukokeratosis, Hereditary Mucosal",2,ORPHANET
C1832322,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Negative, NK Cell-Positive",2,ORPHANET
C1832390,Van Maldergem Wetzburger Verloes syndrome,2,ORPHANET
C1832466,CAPOS syndrome,2,ORPHANET
C1832587,"POLYPOSIS SYNDROME, HEREDITARY MIXED, 1",2,ORPHANET
C1832615,"HYPERPARATHYROIDISM, NEONATAL SEVERE",2,ORPHANET
C1832661,ANOPHTHALMIA AND PULMONARY HYPOPLASIA,2,ORPHANET
C1833030,"PALMOPLANTAR KERATODERMA, NONEPIDERMOLYTIC",2,ORPHANET
C1833691,Otofaciocervical Syndrome,2,ORPHANET
C1835171,"Hypomagnesemia 2, renal",2,ORPHANET
C1835662,Keratosis palmoplantaris papulosa,2,ORPHANET
C1835671,Keratoderma palmoplantar spastic paralysis,2,ORPHANET
C1835672,Palmoplantar Keratoderma with Deafness,2,ORPHANET
C1836010,"Spastic Paraplegia, Optic Atrophy, and Neuropathy",2,ORPHANET
C1836573,"GRISCELLI SYNDROME, TYPE 3",2,ORPHANET
C1836602,Bruck syndrome 2,2,ORPHANET
C1836635,Loeys-Dietz Aortic Aneurysm Syndrome,2,ORPHANET
C1836681,"Erythrokeratoderma, Reticular",2,ORPHANET
C1837028,"Severe Combined Immunodeficiency, Autosomal Recessive, T Cell Negative, B Cell Positive, NK Cell Positive",2,ORPHANET
C1837454,SPINOCEREBELLAR ATAXIA 8,2,ORPHANET
C1837822,Burn-Mckeown syndrome,2,ORPHANET
C1838103,MITOCHONDRIAL MYOPATHY AND SIDEROBLASTIC ANEMIA,2,ORPHANET
C1838327,"Polycystic kidneys, severe infantile with tuberous sclerosis",2,ORPHANET
C1838440,ICHTHYOSIS EXFOLIATIVA,2,ORPHANET
C1838539,"CARDIOMYOPATHY, FAMILIAL, WITH CONDUCTION DISTURBANCE",2,ORPHANET
C1839413,Pyruvate Dehydrogenase E1 Alpha Deficiency,2,ORPHANET
C1839736,WILSON-TURNER X-LINKED MENTAL RETARDATION SYNDROME,2,ORPHANET
C1839840,"MALE PSEUDOHERMAPHRODITISM: DEFICIENCY OF TESTICULAR 17,20-DESMOLASE",2,ORPHANET
C1839884,"Leiomyomatosis, esophageal and vulval, with nephropathy",2,ORPHANET
C1840299,Hypotrichosis Simplex of Scalp,2,ORPHANET
C1842036,GIANT PIGMENTED HAIRY NEVUS,2,ORPHANET
C1842402,TROPICAL CALCIFIC PANCREATITIS,2,ORPHANET
C1842534,DYSTONIA 18 (disorder),2,ORPHANET
C1843463,"Ichthyosis, Cyclic, with Epidermolytic Hyperkeratosis",2,ORPHANET
C1843851,"Sensory ataxic neuropathy, dysarthria, and ophthalmoparesis",2,ORPHANET
C1845151,"Glycogen Storage Disease, Type IXD",2,ORPHANET
C1845408,Contiguous Abcd1-Dxs1375e Deletion Syndrome,2,ORPHANET
C1846006,"Ectodermal dysplasia, hypohidrotic, with immune deficiency",2,ORPHANET
C1846009,"Intrauterine Growth Retardation, Metaphyseal Dysplasia, Adrenal Hypoplasia Congenita, And Genital Anomalies",2,ORPHANET
C1846169,Myotubular Myopathy with Abnormal Genital Development,2,ORPHANET
C1846431,SMITH-MCCORT DYSPLASIA,2,ORPHANET
C1846496,"Gaze Palsy, Familial Horizontal, with Progressive Scoliosis",2,ORPHANET
C1847114,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 5",2,ORPHANET
C1847827,LIG4 Syndrome,2,ORPHANET
C1848030,Hypotonia-Cystinuria Syndrome,2,ORPHANET
C1848534,"VITAMIN K-DEPENDENT CLOTTING FACTORS, COMBINED DEFICIENCY OF, 1",2,ORPHANET
C1849094,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3",2,ORPHANET
C1849437,Mainzer-Saldino Disease,2,ORPHANET
C1849508,"EPILEPSY, PYRIDOXINE-DEPENDENT",2,ORPHANET
C1849930,Persistent Mullerian duct syndrome,2,ORPHANET
C1850055,PEHO syndrome,2,ORPHANET
C1850096,"Pancreatic Agenesis, Congenital",2,ORPHANET
C1850100,"PARKINSON DISEASE 15, AUTOSOMAL RECESSIVE (disorder)",2,ORPHANET
C1850168,Bruck syndrome 1,2,ORPHANET
C1850303,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL RECESSIVE",2,ORPHANET
C1851100,LAURIN-SANDROW SYNDROME,2,ORPHANET
C1851286,Ectopia lentis isolated,2,ORPHANET
C1851402,Exudative vitreoretinopathy 1,2,ORPHANET
C1853205,Glycosylphosphatidylinositol deficiency,2,ORPHANET
C1853354,"Peeling skin syndrome, acral type",2,ORPHANET
C1853396,Primary lateral sclerosis juvenile,2,ORPHANET
C1853564,"Developmental Delay, Epilepsy, and Neonatal Diabetes",2,ORPHANET
C1853761,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1",2,ORPHANET
C1854273,Radioulnar Synostosis with Amegakaryocytic Thrombocytopenia,2,ORPHANET
C1854416,MACROCEPHALY/AUTISM SYNDROME,2,ORPHANET
C1854630,Growth Deficiency and Mental Retardation with Facial Dysmorphism,2,ORPHANET
C1855722,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",2,ORPHANET
C1856186,Deafness enamel hypoplasia nail defects,2,ORPHANET
C1856738,Fibular hypoplasia and complex brachydactyly,2,ORPHANET
C1856883,"FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF",2,ORPHANET
C1856934,Epidermolysis bullosa with pyloric atresia,2,ORPHANET
C1857276,Trichohepatoenteric Syndrome,2,ORPHANET
C1857299,"RETINAL NONATTACHMENT, NONSYNDROMIC CONGENITAL",2,ORPHANET
C1857451,Acth-Independent Macronodular Adrenal Hyperplasia,2,ORPHANET
C1857663,Yunis Varon syndrome,2,ORPHANET
C1858656,"Short Stature, Idiopathic, Autosomal",2,ORPHANET
C1859098,"Chorea, Benign Familial",2,ORPHANET
C1859305,Cerebellar Ataxia and Hypogonadotropic Hypogonadism,2,ORPHANET
C1859309,Syndactyly Cenani Lenz type,2,ORPHANET
C1859317,Cataract and cardiomyopathy,2,ORPHANET
C1859722,"Arthrogryposis, renal dysfunction, and cholestasis 1",2,ORPHANET
C1861313,"Synostosis, Carpal, with Dysplastic Elbow Joints and Brachydactyly",2,ORPHANET
C1861355,"Syndactyly, Type IV",2,ORPHANET
C1861385,"SYMPHALANGISM, PROXIMAL",2,ORPHANET
C1861451,Stormorken Syndrome,2,ORPHANET
C1861481,"Stickler syndrome, type 3",2,ORPHANET
C1861536,Blepharo-cheilo-dontic syndrome,2,ORPHANET
C1862103,Brachydactyly type C,2,ORPHANET
C1862178,Cole Carpenter syndrome,2,ORPHANET
C1863198,"ALBINISM, OCULAR, WITH SENSORINEURAL DEAFNESS (disorder)",2,ORPHANET
C1864100,"PSEUDOHYPOPARATHYROIDISM, TYPE IB",2,ORPHANET
C1864826,"Epidermolysis bullosa, lethal acantholytic",2,ORPHANET
C1865143,BRANCHIOOTIC SYNDROME 1,2,ORPHANET
C1865384,"Amyotrophy, monomelic",2,ORPHANET
C1865926,"Infantile convulsions and paroxysmal choreoathetosis, familial (disorder)",2,ORPHANET
C1866294,"EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 1",2,ORPHANET
C1867983,"PORENCEPHALY, FAMILIAL",2,ORPHANET
C1868114,"POLYDACTYLY, PREAXIAL II (disorder)",2,ORPHANET
C1868598,PARIETAL FORAMINA,2,ORPHANET
C1868682,Paroxysmal kinesigenic choreoathetosis,2,ORPHANET
C1869117,Paroxysmal nonkinesigenic dyskinesia,2,ORPHANET
C1876185,Dysgnathia complex,2,ORPHANET
C1956147,Microlissencephaly,2,ORPHANET
C1969443,Trifunctional Protein Deficiency With Myopathy And Neuropathy,2,ORPHANET
C1969655,LETHAL CONGENITAL CONTRACTURAL SYNDROME 3,2,ORPHANET
C1970187,"Deafness, Sensorineural, And Male Infertility",2,ORPHANET
C2363903,Angiocentric glioma,2,ORPHANET
C2609260,Caudal dysplasia syndrome,2,ORPHANET
C2673536,Combined Cellular And Humoral Immune Defects With Granulomas,2,ORPHANET
C2673611,"Epidermolysis Bullosa Dystrophica, Autosomal Recessive, Localisata Variant",2,ORPHANET
C2673612,"Epidermolysis Bullosa Dystrophica Inversa, Autosomal Recessive",2,ORPHANET
C2673883,RENAL-HEPATIC-PANCREATIC DYSPLASIA,2,ORPHANET
C2674723,RAS-ASSOCIATED AUTOIMMUNE LEUKOPROLIFERATIVE DISORDER,2,ORPHANET
C2677299,CEREBRORETINAL MICROANGIOPATHY WITH CALCIFICATIONS AND CYSTS (disorder),2,ORPHANET
C2677349,Epidermolysis Bullosa Simplex With Pyloric Atresia,2,ORPHANET
C2678439,CRANIOOSTEOARTHROPATHY,2,ORPHANET
C2697932,Loeys-Dietz Syndrome,2,ORPHANET
C2717750,Platelet alpha-Granule Deficiency,2,ORPHANET
C2746069,Familial ectopia lentis,2,ORPHANET
C2748571,"Isolated Growth Hormone Deficiency, Type IB",2,ORPHANET
C2750068,Roifman-Chitayat Syndrome,2,ORPHANET
C2750325,Oculootodental syndrome,2,ORPHANET
C2750748,Chromosome 17p13.3 Duplication Syndrome,2,ORPHANET
C2750787,Weill-Marchesani-Like Syndrome,2,ORPHANET
C2751318,Nijmegen Breakage Syndrome-Like Disorder,2,ORPHANET
C2751643,Glycogen Storage Disease IXC,2,ORPHANET
C2751843,"Leukoencephalopathy, Cystic, Without Megalencephaly",2,ORPHANET
C2751898,"Ventricular Fibrillation, Paroxysmal Familial, 1",2,ORPHANET
C2826025,Mixed phenotype acute leukemia,2,ORPHANET
C2931059,Marie Unna congenital hypotrichosis,2,ORPHANET
C2931104,Hydrolethalus syndrome,2,ORPHANET
C2931218,Tetraamelia multiple malformations,2,ORPHANET
C2931280,Perniola Krajewska Carnevale syndrome,2,ORPHANET
C2931290,"Welander distal myopathy, Swedish type",2,ORPHANET
C2931384,Moyamoya disease 1,2,ORPHANET
C2931482,Neurofibromatosis-Noonan syndrome,2,ORPHANET
C2931574,"Chromosome 5, monosomy 5q35",2,ORPHANET
